tak_tidak_kagak bisa_sanggup_dapat cetak surat_sertifikat vaksin sungguh_betul_ya_iya_oke klik waktu_saat_ketika_kali waktu_saat_ketika_kali tombol nya tak_tidak_kagak tugas_fungsi_manfaat_guna,tak_tidak_kagak bisa_sanggup_dapat cetak surat_sertifikat vaksin pada_di_dalam klik waktu_saat_ketika_kali waktu_saat_ketika_kali tombol tak_tidak_kagak tugas_fungsi_manfaat_guna,tidak bisa cetak sertifikat vaksin ya di klik kali kali tombol nya tidak fungsi,TRUE,tidak bisa cetak sertifikat vaksin ya di klik kali kali tombol nya tidak fungsi,-1,275
tolong_bantu benah operasi_aplikasi tak_tidak_kagak operasi_fungsi_kerja_aktivitas error buah_dampak_efek_hasil_akibat berat_repot_sulit_payah_serius_susah masuk_kena_turun_sampai posisi_lokasi_tempat operasi_fungsi_kerja_aktivitas posisi_lokasi_tempat terimakasih bagi_cinta_sayang_beri_kasih_prihatin,tolong_bantu benah operasi_aplikasi tak_tidak_kagak operasi_fungsi_kerja_aktivitas buah_dampak_efek_hasil_akibat berat_repot_sulit_payah_serius_susah masuk_kena_turun_sampai posisi_lokasi_tempat operasi_fungsi_kerja_aktivitas posisi_lokasi_tempat bagi_cinta_sayang_beri_kasih_prihatin,tolong benah aplikasi tidak kerja error akibat sulit masuk lokasi saya kerja lokasi terimakasih kasih,TRUE,tolong benah aplikasi tidak kerja error akibat sulit masuk lokasi saya kerja lokasi terimakasih kasih,-1,276
oke_ya,oke_ya,oke,TRUE,oke,1,277
operasi_aplikasi deteksi gera jeda_henti data_statistik_informasi_fakta_bukti tak_tidak_kagak andal_patuh_bijak_jujur tampil_maju vs reality vaksinasi tak_tidak_kagak tampil_maju vaksinasi operasi_aplikasi serius app fpr serius lelucon,operasi_aplikasi deteksi gera jeda_henti data_statistik_informasi_fakta_bukti tak_tidak_kagak andal_patuh_bijak_jujur tampil_maju reality vaksinasi tak_tidak_kagak tampil_maju vaksinasi operasi_aplikasi serius fpr serius lelucon,harus aplikasi untuk deteksi gera henti data tidak andal tampil vs reality vaksinasi tidak tampil vaksinasi aplikasi serius app fpr serius lelucon,TRUE,harus aplikasi untuk deteksi gera henti data tidak andal tampil vs reality vaksinasi tidak tampil vaksinasi aplikasi serius app fpr serius lelucon,-1,278
lahir_terbit_keluar_hidup_timbul_muncul no internet connection surat_sertifikat vaksin tak_tidak_kagak lahir_terbit_keluar_hidup_timbul_muncul vaksinasi,lahir_terbit_keluar_hidup_timbul_muncul internet surat_sertifikat vaksin tak_tidak_kagak lahir_terbit_keluar_hidup_timbul_muncul vaksinasi,muncul no internet connection sertifikat vaksin tidak muncul sudah vaksinasi yg,TRUE,muncul no internet connection sertifikat vaksin tidak muncul sudah vaksinasi yg,-1,279
error jamaah bandara berat_parah_sulit_payah_serius_lelah_lambat_susah_sangat_keras operasi_aplikasi,jamaah bandara berat_parah_sulit_payah_serius_lelah_lambat_susah_sangat_keras operasi_aplikasi,error jamaah bandara payah aplikasi,TRUE,error jamaah bandara payah aplikasi,-1,280
stelah tuju and terms ceklis tak_tidak_kagak tombol interaktif,tuju terms apa tak_tidak_kagak tombol interaktif,stelah tuju and terms ceklis apa tidak tombol interaktif,TRUE,stelah tuju and terms ceklis apa tidak tombol interaktif,-1,281
a dana_mal samil,dana_mal,a mal samil,TRUE,a mal samil,0,282
berat_repot_sulit_payah_susah,berat_repot_sulit_payah_susah,susah,TRUE,susah,-1,283
error larang pasuk gedung_kantor negatif ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak operasi_aplikasi,larang pasuk gedung_kantor negatif ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak operasi_aplikasi,error larang pasuk gedung negatif baik aplikasi,TRUE,error larang pasuk gedung negatif baik aplikasi,-1,284
tak_tidak_kagak bisa_sanggup_dapat tentang_pantau_lihat_temu_kunjung surat_sertifikat vaksin pedulilindungi klik check daya_isi data_statistik_informasi_fakta_bukti jeda_henti step tak_tidak_kagak bisa_sanggup_dapat step edit replay tak_tidak_kagak temu paspor digital halaman_laman istimewa_utama_sempurna operasi_aplikasi tahu_peduli lindung,tak_tidak_kagak bisa_sanggup_dapat tentang_pantau_lihat_temu_kunjung surat_sertifikat vaksin klik daya_isi data_statistik_informasi_fakta_bukti jeda_henti step tak_tidak_kagak bisa_sanggup_dapat step edit tak_tidak_kagak temu paspor digital halaman_laman istimewa_utama_sempurna operasi_aplikasi tahu_peduli lindung saya_kami,tidak bisa lihat sertifikat vaksin pedulilindungi klik check isi data tapi henti step tidak bisa ke step edit replay saya tidak temu paspor digital di halaman utama aplikasi peduli lindung saya,TRUE,tidak bisa lihat sertifikat vaksin pedulilindungi klik check isi data tapi henti step tidak bisa ke step edit replay saya tidak temu paspor digital di halaman utama aplikasi peduli lindung saya,-1,285
tipe_versi_cara_jenis tak_tidak_kagak jalan hp androif,tipe_versi_cara_jenis tak_tidak_kagak jalan hp,versi tidak jalan beberapa hp androif,TRUE,versi tidak jalan beberapa hp androif,-1,286
tak_tidak_kagak bisa_sanggup_dapat download apps,tak_tidak_kagak bisa_sanggup_dapat apps,tidak bisa download apps,TRUE,tidak bisa download apps,-1,287
semenjak_sejak_dari pelindungdiri tak_tidak_kagak tau handphone mau_puas_suka restart cara_mode_jalan_proses_operasi_sistem buka_aktif operasi_aplikasi home kedaluwarsa_periode_tempo_lama_lambat_lelet tuju operasi_aplikasi ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak kompeten_paham_sadar_pintar_maklum,semenjak_sejak_dari tak_tidak_kagak tau mau_puas_suka cara_mode_jalan_proses_operasi_sistem buka_aktif operasi_aplikasi kedaluwarsa_periode_tempo_lama_lambat_lelet tuju operasi_aplikasi ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak kompeten_paham_sadar_pintar_maklum,semenjak pelindungdiri tidak tau handphone suka restart proses buka aplikasi home lama tuju aplikasi baik dapat paham,TRUE,semenjak pelindungdiri tidak tau handphone suka restart proses buka aplikasi home lama tuju aplikasi baik dapat paham,-1,288
posisi_lokasi_tempat deteksi laku on off alternatif_opsi kembang tak_tidak_kagak manfaat_guna_bagi_fungsi_untuk_buat operasi_aplikasi akal_pikir integrasi dasar_alas_basis data_statistik_informasi_fakta_bukti sktt nik asing_lain_aneh_luar_jauh milik puas_lumayan_di_sedang_pada tanggal_bulan_hari november milik dalam_lokal asing_lain_aneh_luar_jauh telepon logoff tak_tidak_kagak bisa_sanggup_dapat masuk_kena_turun_sampai tokopedia gopay ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak andal_patuh_bijak_jujur kirim email,posisi_lokasi_tempat deteksi laku on alternatif_opsi kembang tak_tidak_kagak manfaat_guna_bagi_fungsi_untuk_buat operasi_aplikasi akal_pikir integrasi dasar_alas_basis data_statistik_informasi_fakta_bukti nik asing_lain_aneh_luar_jauh milik puas_lumayan_di_sedang_pada tanggal_bulan_hari november milik dalam_lokal asing_lain_aneh_luar_jauh telepon logoff tak_tidak_kagak bisa_sanggup_dapat masuk_kena_turun_sampai gopay ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak andal_patuh_bijak_jujur kirim email,lokasi deteksi laku hal on off opsi kembang tidak guna aplikasi pikir integrasi basis data sktt nik asing milik telah pada tanggal november hanya milik lokal asing telepon ketika logoff tidak bisa masuk tokopedia gopay lebih baik dapat andal saya kirim email balik,TRUE,lokasi deteksi laku hal on off opsi kembang tidak guna aplikasi pikir integrasi basis data sktt nik asing milik telah pada tanggal november hanya milik lokal asing telepon ketika logoff tidak bisa masuk tokopedia gopay lebih baik dapat andal saya kirim email balik,-1,289
app pedulilindungi praktis_positif_efektif,pedulilindungi praktis_positif_efektif,app pedulilindungi jadi praktis,TRUE,app pedulilindungi jadi praktis,1,290
tugas_order_perintah manasi operasi_aplikasi,tugas_order_perintah operasi_aplikasi,perintah manasi aplikasi,TRUE,perintah manasi aplikasi,0,291
update surat_sertifikat vaksin ilang tak_tidak_kagak pdhal lg butuh,update surat_sertifikat vaksin tak_tidak_kagak lg butuh,telah update sertifikat vaksin ilang tidak pdhal lg butuh,TRUE,telah update sertifikat vaksin ilang tidak pdhal lg butuh,-1,292
sibuk_repot undang virus scan qr code operasi_aplikasi d bbrp hp tak_tidak_kagak bisa_sanggup_dapat,sibuk_repot undang virus scan code operasi_aplikasi bbrp tak_tidak_kagak bisa_sanggup_dapat,repot undang virus harus scan qr code lagi aplikasi d bbrp hp tidak bisa,TRUE,repot undang virus harus scan qr code lagi aplikasi d bbrp hp tidak bisa,-1,293
update ui jelek,ui jelek,update ui jelek,TRUE,update ui jelek,-1,294
dah jadwal_register_daftar vaksin app dr tp tak_tidak_kagak pemberitahuan,dah jadwal_register_daftar vaksin dr tak_tidak_kagak lalu_dan_dengan_lagi,dah daftar vaksin app dr tp tidak pemberitahuan dan,TRUE,dah daftar vaksin app dr tp tidak pemberitahuan dan,-1,295
tak_tidak_kagak tuju,tak_tidak_kagak tuju,tidak lanjut tuju,TRUE,tidak lanjut tuju,-1,296
operasi_aplikasi noraaakk hasil aktual_tentu_sehat_percaya_praktis_positif_efektif_nyata_jelas tak_tidak_kagak pindai_ubah_ganti_pindah pcr dgn hasil negatif berat_repot_sulit_payah_susah bangsa_orang_manusia aja,operasi_aplikasi hasil aktual_tentu_sehat_percaya_praktis_positif_efektif_nyata_jelas tak_tidak_kagak pindai_ubah_ganti_pindah dgn hasil negatif berat_repot_sulit_payah_susah bangsa_orang_manusia aja,aplikasi noraaakk hasil positif tidak ubah pcr dgn hasil negatif susah orang aja,TRUE,aplikasi noraaakk hasil positif tidak ubah pcr dgn hasil negatif susah orang aja,-1,297
rugi_beres_khatam_habis_putus_kosong_hilang_selesai_lenyap vaksin serifikat tak_tidak_kagak lahir_terbit_keluar_hidup_timbul_muncul operasi_aplikasi udah masukin data_statistik_informasi_fakta_bukti kembali_ulang waktu_saat_ketika_kali aja,rugi_beres_khatam_habis_putus_kosong_hilang_selesai_lenyap vaksin serifikat tak_tidak_kagak lahir_terbit_keluar_hidup_timbul_muncul operasi_aplikasi masukin data_statistik_informasi_fakta_bukti kembali_ulang waktu_saat_ketika_kali aja,habis vaksin tapi serifikat tidak muncul aplikasi udah masukin data ulang kali aja,TRUE,habis vaksin tapi serifikat tidak muncul aplikasi udah masukin data ulang kali aja,-1,298
operasi_aplikasi bodoh_tolol kadang_terkadang tak_tidak_kagak tak_tidak_kagak bisa_sanggup_dapat bangsa_orang_manusia aja,operasi_aplikasi bodoh_tolol kadang_terkadang tak_tidak_kagak tak_tidak_kagak bisa_sanggup_dapat bangsa_orang_manusia aja,aplikasi tolol kadang tidak tidak bisa orang aja,TRUE,aplikasi tolol kadang tidak tidak bisa orang aja,-1,299
operasi_aplikasi jelek diupdate jd tak_tidak_kagak bisa_sanggup_dapat login scroll privasi manfaat_guna_bagi_fungsi_untuk_buat login tak_tidak_kagak bisa_sanggup_dapat kalo masuk_kena_turun_sampai tentu_wajib_mesti_tetap_harus_perlu scan app tak_tidak_kagak kompeten_paham_sadar_pintar_maklum sih_si developer app maksud_janji_niat tak_tidak_kagak ngurus app nya besar_banyak_penuh bug hambat app tentu_wajib_mesti_tetap_harus_perlu moga_agar ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak tak_tidak_kagak kendala lg beda_asing_lain,operasi_aplikasi jelek bahkan_malah tak_tidak_kagak bisa_sanggup_dapat scroll privasi manfaat_guna_bagi_fungsi_untuk_buat tak_tidak_kagak bisa_sanggup_dapat kalo masuk_kena_turun_sampai tentu_wajib_mesti_tetap_harus_perlu tak_tidak_kagak kompeten_paham_sadar_pintar_maklum sih_si developer maksud_janji_niat tak_tidak_kagak app karena_oleh_akibat bug hambat app luar_penting_istimewa_esensial tentu_wajib_mesti_tetap_harus_perlu moga_agar ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak tak_tidak_kagak kendala beda_asing_lain,aplikasi jelek diupdate malah jd tidak bisa login scroll di privasi guna login tidak bisa kalo masuk wajib scan app tidak paham sih developer app niat tidak ngurus app nya krn banyak bug yg hambat app penting wajib moga lebih baik tidak kendala lg lain,TRUE,aplikasi jelek diupdate malah jd tidak bisa login scroll di privasi guna login tidak bisa kalo masuk wajib scan app tidak paham sih developer app niat tidak ngurus app nya krn banyak bug yg hambat app penting wajib moga lebih baik tidak kendala lg lain,-1,300
operasi_aplikasi rusak_buruk_kasar_busuk_negatif_jelek_cacat tolong_bantu ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak operasi_aplikasi tak_tidak_kagak tentang_pantau_lihat_temu_kunjung surat_sertifikat vaksin,operasi_aplikasi rusak_buruk_kasar_busuk_negatif_jelek_cacat tolong_bantu ramah_ya_baik_normal_jujur_sehat_bagus_pulih_efektif_oke_enak operasi_aplikasi tak_tidak_kagak tentang_pantau_lihat_temu_kunjung surat_sertifikat vaksin,aplikasi buruk tolong baik aplikasi karena tidak lihat sertifikat vaksin,TRUE,aplikasi buruk tolong baik aplikasi karena tidak lihat sertifikat vaksin,-1,301
tak_tidak_kagak bisa_sanggup_dapat tentang_pantau_lihat_temu_kunjung surat_sertifikat vaksin klik tombol surat_sertifikat vaksin halaman_laman cek_periksa_kontrol data_statistik_informasi_fakta_bukti,tak_tidak_kagak bisa_sanggup_dapat tentang_pantau_lihat_temu_kunjung surat_sertifikat vaksin klik tombol surat_sertifikat vaksin halaman_laman cek_periksa_kontrol data_statistik_informasi_fakta_bukti,tidak bisa lihat sertifikat vaksin klik tombol sertifikat vaksin kembali halaman periksa data,TRUE,tidak bisa lihat sertifikat vaksin klik tombol sertifikat vaksin kembali halaman periksa data,-1,302
check in nya gagal_rusak_kalah check in,nya gagal_rusak_kalah check in,semua check in nya gagal check in,TRUE,semua check in nya gagal check in,-1,303
ba ji ngan lahhhh gua paksa donlot ginian sampahhh jan cukkk atur sial_sebal vaksin tak_tidak_kagak,ji lahhhh gua paksa ginian jan atur sial_sebal vaksin tak_tidak_kagak,ba ji ngan lahhhh gua paksa donlot ginian sampahhh jan cukkk atur sial vaksin tidak,TRUE,ba ji ngan lahhhh gua paksa donlot ginian sampahhh jan cukkk atur sial vaksin tidak,-1,304
keluarin operasi_aplikasi suruh_perintah login kembali_ulang suruh_perintah ngisi rumput kotak tuju tak_tidak_kagak bisa_sanggup_dapat scroll bwah ini,keluarin operasi_aplikasi suruh_perintah kembali_ulang suruh_perintah rumput kotak tuju tak_tidak_kagak bisa_sanggup_dapat scroll sulit_liat_lanjut,malah keluarin aplikasi suruh login ulang suruh ngisi rumput kotak tuju malah tidak bisa di scroll bwah lanjut ini,TRUE,malah keluarin aplikasi suruh login ulang suruh ngisi rumput kotak tuju malah tidak bisa di scroll bwah lanjut ini,-1,305
pilih tanggal_bulan_hari lahir_keluar_timbul_jadi_muncul tak_tidak_kagak praktis_positif_efektif istimewa_utama_khusus pilih,pilih tanggal_bulan_hari lahir_keluar_timbul_jadi_muncul tak_tidak_kagak praktis_positif_efektif istimewa_utama_khusus pilih,pilih tanggal lahir tidak praktis khusus pilih,TRUE,pilih tanggal lahir tidak praktis khusus pilih,-1,306
surat_sertifikat vaksin minggu tak_tidak_kagak web sdh,surat_sertifikat vaksin minggu tak_tidak_kagak web,sertifikat vaksin sudah minggu tidak di web sdh,TRUE,sertifikat vaksin sudah minggu tidak di web sdh,-1,307
update update performa tak_tidak_kagak bisa_sanggup_dapat login product paksa operasi_fungsi_kerja_aktivitas tri bener donk bikin operasi_aplikasi tentu_wajib_mesti_tetap_harus_perlu dipake orang_rakyat pake uang orang_rakyat status_kualitas_jenis_mutu_tingkat_kelas jelek tri kalo tak_tidak_kagak bikin operasi_aplikasi baik_bagus_keren bayar swasta aja yang data_tanda_informasi_fakta_bukti,performa tak_tidak_kagak bisa_sanggup_dapat product paksa operasi_fungsi_kerja_aktivitas tri yang bener bikin operasi_aplikasi tentu_wajib_mesti_tetap_harus_perlu dipake orang_rakyat uang orang_rakyat status_kualitas_jenis_mutu_tingkat_kelas jelek tri kalo tak_tidak_kagak bikin operasi_aplikasi baik_bagus_keren bayar swasta aja yang data_tanda_informasi_fakta_bukti,update yg update performa tidak bisa login product jadi paksa kerja tri yg bener donk bikin aplikasi wajib harus dipake rakyat pake uang rakyat kualitas jelek tri kalo tidak bikin aplikasi bagus bayar swasta aja macam yg bukti,TRUE,update yg update performa tidak bisa login product jadi paksa kerja tri yg bener donk bikin aplikasi wajib harus dipake rakyat pake uang rakyat kualitas jelek tri kalo tidak bikin aplikasi bagus bayar swasta aja macam yg bukti,-1,308
ok tipe_versi_cara_jenis tak_tidak_kagak akses gps,tipe_versi_cara_jenis tak_tidak_kagak akses,ok versi sudah tidak akses gps,TRUE,ok versi sudah tidak akses gps,1,309
ok kdg applikasi nyangkut scab posisi_lokasi_tempat,kdg nyangkut posisi_lokasi_tempat,ok kdg applikasi nyangkut scab lokasi,TRUE,ok kdg applikasi nyangkut scab lokasi,0,310
mks kak,kak,mks kak,TRUE,mks kak,1,311
menginstalnya waktu_saat_ketika_kali menginstalnya meleset_cacat_salah_lupa tak_tidak_kagak tugas_fungsi_manfaat_guna wajar_normal_biasa_tipikal_standar sekarang tak_tidak_kagak menginstalnya tunda tak_tidak_kagak percaya operasi_aplikasi sampah referensi aman_selamat publik_masyarakat_rakyat,tiap waktu_saat_ketika_kali meleset_cacat_salah_lupa tak_tidak_kagak tugas_fungsi_manfaat_guna wajar_normal_biasa_tipikal_standar sekarang tak_tidak_kagak menginstalnya tunda tak_tidak_kagak percaya operasi_aplikasi sampah referensi aman_selamat publik_masyarakat_rakyat,menginstalnya tiap kali menginstalnya salah tidak fungsi normal dan sekarang tidak dapat menginstalnya terus tunda saya tidak percaya aplikasi sampah jadi referensi selamat publik,TRUE,menginstalnya tiap kali menginstalnya salah tidak fungsi normal dan sekarang tidak dapat menginstalnya terus tunda saya tidak percaya aplikasi sampah jadi referensi selamat publik,-1,312
term_syarat_kondisi manfaat_guna_bagi_fungsi_untuk_buat pintar_bijak tuju kotak tuju centang layar tak_tidak_kagak bisa_sanggup_dapat dinaikkin cara_mode_jalan_proses_operasi_sistem harap_minta_mohon komentar_saran updatenya aktual_mutakhir_baru_segar,term_syarat_kondisi manfaat_guna_bagi_fungsi_untuk_buat pintar_bijak tuju kotak tuju centang layar tak_tidak_kagak bisa_sanggup_dapat cara_mode_jalan_proses_operasi_sistem harap_minta_mohon komentar_saran aktual_mutakhir_baru_segar,syarat guna bijak tuju kotak tuju centang layar tidak bisa dinaikkin proses mohon saran updatenya baru,TRUE,syarat guna bijak tuju kotak tuju centang layar tidak bisa dinaikkin proses mohon saran updatenya baru,-1,313
fakta_berita_informasi_data atur jalan operasi_aplikasi update update tulis_catat september atur arah_aspek rasio tampil_maju antarmuka manfaat_guna_bagi_fungsi_untuk_buat operasi_aplikasi tak_tidak_kagak hidup_dinamis_giat_rajin_aktif manfaat_guna_bagi_fungsi_untuk_buat hp berat_repot_sulit_payah_serius_susah login tak_tidak_kagak bisa_sanggup_dapat tekan tombol,fakta_berita_informasi_data atur jalan operasi_aplikasi update tulis_catat september atur arah_aspek rasio tampil_maju antarmuka manfaat_guna_bagi_fungsi_untuk_buat operasi_aplikasi tak_tidak_kagak hidup_dinamis_giat_rajin_aktif manfaat_guna_bagi_fungsi_untuk_buat berat_repot_sulit_payah_serius_susah tak_tidak_kagak bisa_sanggup_dapat tekan tombol,informasi atur jalan aplikasi update update tulis september atur aspek rasio tampil antarmuka mulai guna aplikasi tidak dinamis beberapa guna hp sulit login tidak bisa tekan tombol bawah,TRUE,informasi atur jalan aplikasi update update tulis september atur aspek rasio tampil antarmuka mulai guna aplikasi tidak dinamis beberapa guna hp sulit login tidak bisa tekan tombol bawah,-1,314
